ae train,ae test,ae mel,ae perc,ae kld,beta,lr
2.056034,2.057674,0.0833744,0.682729,1.4818496,0.095,3.16e-05
2.0581563,2.0549707,0.083474085,0.68305904,1.4671403,0.09666666666666668,3.16e-05
2.0627654,2.0572362,0.08402813,0.68391037,1.4534141,0.09833333333333334,3.16e-05
2.0645404,2.066206,0.08409765,0.68413043,1.4397026,0.1,3.16e-05
2.0635033,2.0758803,0.084053375,0.68399394,1.4338502,0.1,3.16e-05
2.0642164,2.0725975,0.08417683,0.6843427,1.4291744,0.1,3.16e-05
2.0626152,2.0768263,0.08401263,0.68406284,1.4242629,0.1,3.16e-05
2.061793,2.0754108,0.08402202,0.6838969,1.4199572,0.1,3.16e-05
2.060197,2.0588791,0.08387598,0.6836063,1.4149139,0.1,3.16e-05
2.059915,2.0521748,0.08383991,0.6837071,1.4104737,0.1,3.16e-05
2.058168,2.058206,0.0838051,0.68319297,1.4067279,0.1,3.16e-05
2.0573974,2.056839,0.083781816,0.683075,1.4025526,0.1,3.16e-05
2.0574098,2.0474286,0.083715014,0.68330175,1.3986802,0.1,3.16e-05
2.0552483,2.065604,0.08353494,0.68276846,1.3948945,0.1,3.16e-05
2.0542455,2.0494652,0.08347307,0.6825761,1.3912232,0.1,3.16e-05
2.0538633,2.0563111,0.08344545,0.68258524,1.3878645,0.1,3.16e-05
2.0527558,2.0566924,0.08341194,0.6823098,1.3845174,0.1,3.16e-05
2.0517435,2.0469391,0.08340292,0.6820522,1.3810579,0.1,3.16e-05
2.0508044,2.0524907,0.08326168,0.6819518,1.3777064,0.1,3.16e-05
2.050894,2.0528603,0.08326329,0.68210125,1.3748283,0.1,3.16e-05
2.048925,2.0466728,0.08309273,0.6816332,1.3711026,0.1,3.16e-05
2.047873,2.0523274,0.083032824,0.68137807,1.368459,0.1,3.16e-05
2.047552,2.045453,0.083087966,0.68130314,1.3657426,0.1,3.16e-05
1.7783134,1.7789135,0.064162,0.64716333,3.5743022,0.0,9.985600000000001e-06
1.7650839,1.7636297,0.06259472,0.6434389,4.2858152,0.0,9.985600000000001e-06
1.7604544,1.7555006,0.06212705,0.6420548,4.6216173,0.0,9.985600000000001e-06
1.7571521,1.7603616,0.061761305,0.6410996,4.8796897,0.0,9.985600000000001e-06
1.7541265,1.7598224,0.061486635,0.64016396,5.100378,0.0,9.985600000000001e-06
1.7531766,1.7518915,0.06127224,0.6399984,5.3032136,0.0,9.985600000000001e-06
1.7513386,1.7568454,0.06109248,0.639443,5.4915185,0.0,9.985600000000001e-06
1.7501802,1.7506933,0.060875807,0.63919634,5.6782856,0.0,9.985600000000001e-06
1.7478971,1.7491477,0.060690857,0.638468,5.865578,0.0,9.985600000000001e-06
1.7470311,1.7437295,0.060612977,0.6381995,6.0377455,0.0,9.985600000000001e-06
1.7459737,1.7489387,0.060399096,0.6379904,6.2321863,0.0,9.985600000000001e-06
1.7445018,1.7462806,0.060248625,0.63755214,6.415469,0.0,9.985600000000001e-06
1.7438139,1.7426881,0.060159557,0.637366,6.5971355,0.0,9.985600000000001e-06
1.7429006,1.7398047,0.060056172,0.63710403,6.778809,0.0,9.985600000000001e-06
1.742418,1.7451922,0.05995639,0.63701075,6.967879,0.0,9.985600000000001e-06
1.7404834,1.7421716,0.05979736,0.636396,7.1546497,0.0,9.985600000000001e-06
1.7401866,1.7438407,0.059646867,0.6364278,7.340537,0.0,9.985600000000001e-06
1.7397587,1.74255,0.05964803,0.6362555,7.524011,0.0,9.985600000000001e-06
1.7384185,1.7392511,0.059461,0.63590634,7.711217,0.0,9.985600000000001e-06
1.738209,1.7354617,0.059415262,0.6358683,7.8884892,0.0,9.985600000000001e-06
1.7378284,1.7338482,0.059335593,0.63579565,8.071835,0.0,9.985600000000001e-06
1.7443962,1.7431852,0.059455812,0.6355908,4.067841,0.0016666666666666668,9.985600000000001e-06
1.7507362,1.748844,0.059775144,0.63622034,3.2242806,0.0033333333333333335,9.985600000000001e-06
1.7568941,1.7635126,0.06009428,0.6366407,3.0113273,0.005000000000000001,9.985600000000001e-06
1.7629224,1.7629501,0.060362317,0.63717014,2.8637097,0.006666666666666667,9.985600000000001e-06
1.7678435,1.7720267,0.060589798,0.6373816,2.749769,0.008333333333333333,9.985600000000001e-06
1.7736355,1.7718213,0.060878918,0.6379509,2.656081,0.010000000000000002,9.985600000000001e-06
1.7792021,1.7783573,0.061157074,0.638497,2.5771596,0.011666666666666667,9.985600000000001e-06
1.7848239,1.7852643,0.061492752,0.6390599,2.5081687,0.013333333333333334,9.985600000000001e-06
1.7893164,1.7917353,0.06171336,0.63933104,2.447035,0.015000000000000001,9.985600000000001e-06
1.794452,1.7993499,0.061992917,0.6398409,2.3920476,0.016666666666666666,9.985600000000001e-06
1.8001119,1.8010612,0.062323336,0.64054626,2.3420632,0.018333333333333333,9.985600000000001e-06
1.8048598,1.8048487,0.06259256,0.6409794,2.296497,0.020000000000000004,9.985600000000001e-06
1.8096881,1.8117388,0.0629124,0.64142555,2.254298,0.021666666666666667,9.985600000000001e-06
1.8151697,1.8143702,0.06325567,0.6421375,2.215144,0.023333333333333334,9.985600000000001e-06
1.8204149,1.8210132,0.063566945,0.6428155,2.1783557,0.025,9.985600000000001e-06
1.825147,1.8313082,0.0638572,0.64333445,2.143794,0.02666666666666667,9.985600000000001e-06
1.8296347,1.8322455,0.064142145,0.6437887,2.1108575,0.028333333333333335,9.985600000000001e-06
1.8348709,1.8368491,0.06446356,0.6445216,2.0802612,0.030000000000000002,9.985600000000001e-06
1.8392133,1.8428402,0.064770974,0.64493954,2.0506396,0.03166666666666667,9.985600000000001e-06
1.8435097,1.8445536,0.06507161,0.64536583,2.0224793,0.03333333333333333,9.985600000000001e-06
1.8492405,1.8474005,0.065453984,0.6462959,1.9961671,0.035,9.985600000000001e-06
1.853621,1.8513117,0.06573601,0.64681315,1.9704003,0.03666666666666667,9.985600000000001e-06
1.8583175,1.8603214,0.0660614,0.64743036,1.9457836,0.03833333333333334,9.985600000000001e-06
1.8633118,1.8619436,0.06641912,0.6481455,1.9225006,0.04000000000000001,9.985600000000001e-06
1.8681024,1.8668308,0.06672024,0.6488621,1.8995149,0.041666666666666664,9.985600000000001e-06
1.8732518,1.8742979,0.06713066,0.64961904,1.8779438,0.043333333333333335,9.985600000000001e-06
1.8769908,1.8804482,0.067323044,0.6500588,1.8563602,0.045000000000000005,9.985600000000001e-06
1.8823102,1.8786013,0.06772203,0.6509284,1.8360858,0.04666666666666667,9.985600000000001e-06
1.886859,1.8887396,0.068043746,0.6515854,1.8162644,0.04833333333333334,9.985600000000001e-06
1.8895416,1.888989,0.06817871,0.6516731,1.7982458,0.05,3.1554496000000007e-06
1.8949705,1.891763,0.06854647,0.65263194,1.7811236,0.051666666666666666,3.1554496000000007e-06
1.8989438,1.8971149,0.06885206,0.65308815,1.7642485,0.05333333333333334,3.1554496000000007e-06
1.9048209,1.9035177,0.0693502,0.6541126,1.7484366,0.05500000000000001,3.1554496000000007e-06
1.9075141,1.905729,0.069537416,0.6542147,1.7317742,0.05666666666666667,3.1554496000000007e-06
1.9127592,1.9147636,0.06988843,0.6551698,1.7162325,0.058333333333333334,3.1554496000000007e-06
1.9173086,1.9184786,0.070217066,0.6558861,1.7008425,0.060000000000000005,3.1554496000000007e-06
